"","X","Institution","Specimen.ID","Specimen.sex","Collection.date..Julian.date.","Collection.year","dDFur","Source","Species","InstitutionCode","specID","key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","continent","stateProvince","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","class","countryCode","country","recordNumber","identifier","higherGeography","institutionID","verbatimEventDate","endDayOfYear","locality","datasetName","collectionCode","gbifID","occurrenceID","type","preparations","catalogNumber","recordedBy","institutionCode","startDayOfYear","occurrenceRemarks","higherClassification","name","sex","county","elevation","habitat","lifeStage","decimalLatitude","decimalLongitude","modified","geodeticDatum","rightsHolder","georeferencedBy","georeferenceProtocol","language","verbatimLocality","locationRemarks","accessRights","collectionID","georeferenceSources","georeferencedDate","coordinateUncertaintyInMeters","reproductiveCondition","establishmentMeans","references","nomenclaturalCode","occurrenceStatus","bibliographicCitation","georeferenceVerificationStatus","fieldNumber","organismID","ownerInstitutionCode","datasetID","ADDRESS","lon","lat","address"
"11",11,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM248261","male",121,1928,-78,"Fraser","Lasionycteris noctivagans","USNM",248261,1317869867,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:36.888+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1928,4,30,"1928-04-30T00:00:00","2020-02-13T22:08:36.888+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","2548","http://n2t.net/ark:/65665/31d852191-576a-46df-b72b-222f77de038e","North America, United States, North Carolina","http://biocol.org/urn:lsid:biocol.org:col:34871","30 Apr 1928",121,"Pisgah Forest, Bent Creek Experimental Station","NMNH Extant Biology","Mammals",1317869867,"http://n2t.net/ark:/65665/31d852191-576a-46df-b72b-222f77de038e","PhysicalObject","Skin; Skull",248261,"A. Howell","USNM",121,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pisgah Forest, Bent Creek Experimental Station, North Carolina, US",-82.6617931,35.4742776,"bent creek experimental forest, avery creek, nc 28806, usa"
"12",12,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM249302","male",4,1930,-61,"Fraser","Lasionycteris noctivagans","USNM",249302,1321085811,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:45.370+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1930,1,4,"1930-01-04T00:00:00","2020-02-13T22:08:45.370+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","1","http://n2t.net/ark:/65665/3abbf2553-e5ef-45d5-9dff-d58dff9adaf9","North America, United States, North Carolina","http://biocol.org/urn:lsid:biocol.org:col:34871","4 Jan 1930",4,"Pisgah National Forest, Bent Creek","NMNH Extant Biology","Mammals",1321085811,"http://n2t.net/ark:/65665/3abbf2553-e5ef-45d5-9dff-d58dff9adaf9","PhysicalObject","Skin; Skull",249302,"T. Burleigh","USNM",4,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bent Creek, North Carolina, US",-82.6079028,35.5090006,"bent creek, nc 28806, usa"
"13",13,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM251426","male",356,1933,-60,"Fraser","Lasionycteris noctivagans","USNM",251426,1317659128,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:37.169+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1933,12,22,"1933-12-22T00:00:00","2020-02-13T22:08:37.169+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","131","http://n2t.net/ark:/65665/31431c9bb-47df-46ce-993c-e25a8496359d","North America, United States, North Carolina","http://biocol.org/urn:lsid:biocol.org:col:34871","22 Dec 1933",356,"Asheville","NMNH Extant Biology","Mammals",1317659128,"http://n2t.net/ark:/65665/31431c9bb-47df-46ce-993c-e25a8496359d","PhysicalObject","Skin; Skull",251426,"T. Burleigh","USNM",356,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asheville, North Carolina, US",-82.5514869,35.5950581,"asheville, nc, usa"
"14",14,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM251427","male",356,1933,-73,"Fraser","Lasionycteris noctivagans","USNM",251427,1322601574,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:51.228+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1933,12,22,"1933-12-22T00:00:00","2020-02-13T22:08:51.228+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","132","http://n2t.net/ark:/65665/3eed22978-84a9-455b-86a9-d99152c28885","North America, United States, North Carolina","http://biocol.org/urn:lsid:biocol.org:col:34871","22 Dec 1933",356,"Asheville","NMNH Extant Biology","Mammals",1322601574,"http://n2t.net/ark:/65665/3eed22978-84a9-455b-86a9-d99152c28885","PhysicalObject","Skin; Skull",251427,"T. Burleigh","USNM",356,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asheville, North Carolina, US",-82.5514869,35.5950581,"asheville, nc, usa"
"15",15,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM254297","male",267,1894,-121,"Fraser","Lasionycteris noctivagans","USNM",254297,1320500767,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:45.623+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Kansas",1894,9,24,"1894-09-24T00:00:00","2020-02-13T22:08:45.623+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","2199","http://n2t.net/ark:/65665/391e596c0-1975-4704-a689-73ede146e9a5","North America, United States, Kansas, Sherman County","http://biocol.org/urn:lsid:biocol.org:col:34871","24 Sep 1894",267,NA,"NMNH Extant Biology","Mammals",1320500767,"http://n2t.net/ark:/65665/391e596c0-1975-4704-a689-73ede146e9a5","PhysicalObject","Skin; Skull",254297,"Brimley","USNM",267,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Sherman County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sherman County  County, Kansas, US",-101.7979613,39.2982189,"sherman county, ks, usa"
"16",16,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM264724","male",68,1939,-68,"Fraser","Lasionycteris noctivagans","USNM",264724,1317927083,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:54.410+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1939,3,9,"1939-03-09T00:00:00","2020-02-13T22:08:54.410+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","290","http://n2t.net/ark:/65665/32009e1b8-07da-4513-aa23-a9c818f5b27e","North America, United States, Virginia","http://biocol.org/urn:lsid:biocol.org:col:34871","9 Mar 1939",68,"Amelia Court House","NMNH Extant Biology","Mammals",1317927083,"http://n2t.net/ark:/65665/32009e1b8-07da-4513-aa23-a9c818f5b27e","PhysicalObject","Skin; Skull",264724,"J. Lewis","USNM",68,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amelia Court House, Virginia, US",-77.9805478,37.3426037,"amelia court house, va 23002, usa"
"17",17,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM271224","male",278,1943,-83,"Fraser","Lasionycteris noctivagans","USNM",271224,1320109987,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:49.508+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1943,10,5,"1943-10-05T00:00:00","2020-02-13T22:08:49.508+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","No Number","http://n2t.net/ark:/65665/380965568-8827-401f-b295-8d76756730cb","North America, United States, Virginia","http://biocol.org/urn:lsid:biocol.org:col:34871","5 Oct 1943",278,"Falls Church","NMNH Extant Biology","Mammals",1320109987,"http://n2t.net/ark:/65665/380965568-8827-401f-b295-8d76756730cb","PhysicalObject","Skin; Skull",271224,"W. Laybourne","USNM",278,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Falls Church, Virginia, US",-77.1710914,38.882334,"falls church, va, usa"
"18",18,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM271333","male",31,1944,-48,"Fraser","Lasionycteris noctivagans","USNM",271333,1320290108,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:26.070+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","District of Columbia",1944,1,31,"1944-01-31T00:00:00","2020-02-13T22:08:26.070+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","NZP 9738","http://n2t.net/ark:/65665/388958cfc-eafd-4400-977e-b7f232da2c99","North America, United States, District of Columbia","http://biocol.org/urn:lsid:biocol.org:col:34871","31 Jan 1944",31,"Washington, National Zoological Park","NMNH Extant Biology","Mammals",1320290108,"http://n2t.net/ark:/65665/388958cfc-eafd-4400-977e-b7f232da2c99","PhysicalObject","Skin; Skull",271333,"Collector Unknown","USNM",31,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Washington, National Zoological Park, District of Columbia, US",-77.0497844,38.9296156,"3001 connecticut ave nw, washington, dc 20008, usa"
"19",19,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM344970","male",354,1951,-63,"Fraser","Lasionycteris noctivagans","USNM",344970,1322440034,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:59.136+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1951,12,20,"1951-12-20T00:00:00","2020-02-13T22:08:59.136+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","MCC18","http://n2t.net/ark:/65665/3e7b859c3-4ef2-4b04-81cc-6610a686c661","North America, United States, North Carolina, Wake County","http://biocol.org/urn:lsid:biocol.org:col:34871","20 Dec 1951",354,"Raleigh","NMNH Extant Biology","Mammals",1322440034,"http://n2t.net/ark:/65665/3e7b859c3-4ef2-4b04-81cc-6610a686c661","PhysicalObject","Skin; Skull",344970,"N. Paris","USNM",354,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Wake County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raleigh, Wake County  County, North Carolina, US",-78.5660852,35.8031909,"wake county, nc, usa"
"20",20,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM448242","male",76,1984,-75,"Fraser","Lasionycteris noctivagans","USNM",448242,1321496328,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:47.066+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1984,3,16,"1984-03-16T00:00:00","2020-02-13T22:08:47.066+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","CRC 50","http://n2t.net/ark:/65665/3bde09269-7ccf-449a-a078-0cbbc4efe291","North America, United States, Virginia, Suffolk","http://biocol.org/urn:lsid:biocol.org:col:34871","16 Mar 1984",76,"Great Dismal Swamp National Wildlife Refuge, 1.7 Mi N Intersection Of West Ditch And Interior Ditch","NMNH Extant Biology","Mammals",1321496328,"http://n2t.net/ark:/65665/3bde09269-7ccf-449a-a078-0cbbc4efe291","PhysicalObject","Skin; Skull",448242,"T. Padgett","USNM",76,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Suffolk",NA,"Ecological remarks by collector(s): yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Great Dismal Swamp National Wildlife Refuge, Virginia, US",-76.5614781,36.6180026,"great dismal swamp national wildlife refuge, 3120 desert rd, suffolk, va 23434, usa"
"21",21,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM448243","male",76,1984,-75,"Fraser","Lasionycteris noctivagans","USNM",448243,1318601093,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:59.249+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1984,3,16,"1984-03-16T00:00:00","2020-02-13T22:08:59.249+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","CRC 52","http://n2t.net/ark:/65665/33ddd4124-ca32-443a-b1d9-56fbab5aaced","North America, United States, Virginia, Suffolk","http://biocol.org/urn:lsid:biocol.org:col:34871","16 Mar 1984",76,"Great Dismal Swamp National Wildlife Refuge, 1.7 Mi N Intersection Of West Ditch And Interior Ditch","NMNH Extant Biology","Mammals",1318601093,"http://n2t.net/ark:/65665/33ddd4124-ca32-443a-b1d9-56fbab5aaced","PhysicalObject","Skin; Skull",448243,"T. Padgett","USNM",76,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE","Suffolk",NA,"Ecological remarks by collector(s): yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Great Dismal Swamp National Wildlife Refuge, Virginia, US",-76.5614781,36.6180026,"great dismal swamp national wildlife refuge, 3120 desert rd, suffolk, va 23434, usa"
"22",22,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM54094","male",160,1893,-55,"Fraser","Lasionycteris noctivagans","USNM",54094,1318442327,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:23.126+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","North Carolina",1893,6,9,"1893-06-09T00:00:00","2020-02-13T22:08:23.126+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","31","http://n2t.net/ark:/65665/336d7500c-90f0-49ae-896e-07bece349d76","North America, United States, North Carolina","http://biocol.org/urn:lsid:biocol.org:col:34871","9 Jun 1893",160,"Magnetic City","NMNH Extant Biology","Mammals",1318442327,"http://n2t.net/ark:/65665/336d7500c-90f0-49ae-896e-07bece349d76","PhysicalObject","Skin; Skull",54094,"A. Wetherby","USNM",160,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,"In cave",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mitchell County, North Carolina, US",-82.1496049,36.0277763,"mitchell county, nc, usa"
"23",23,"Smithsonian National Museum of Natural History (NMNH, specimens identified as USNM)","USNM555633","male",320,1980,-111,"Fraser","Lasionycteris noctivagans","USNM",555633,1319539162,"Lasionycteris noctivagans (Le Conte, 1831)",NA,"821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2020-02-13T20:47:16.281+0000","2020-02-13T22:08:48.168+0000",135,"none","PRESERVED_SPECIMEN",1,2432341,1,44,359,734,9368,2432340,2432341,2432341,"Lasionycteris noctivagans (Le Conte, 1831)","Animalia","Chordata","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","Lasionycteris","noctivagans","SPECIES","ACCEPTED","NORTH_AMERICA","Virginia",1980,11,15,"1980-11-15T00:00:00","2020-02-13T22:08:48.168+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","US","United States of America","CAB 2271","http://n2t.net/ark:/65665/36759fa9c-18b6-4fdb-bfc3-e7e966215315","North America, United States, Virginia","http://biocol.org/urn:lsid:biocol.org:col:34871","15 Nov 1980",320,"Alexandria","NMNH Extant Biology","Mammals",1319539162,"http://n2t.net/ark:/65665/36759fa9c-18b6-4fdb-bfc3-e7e966215315","PhysicalObject","Skin; Skull",555633,"R. Banks","USNM",320,"Item was destructively sampled for isotopic analysis. Tissue and/or parts were sent to Erin Fraser, Western University - Biological and Geological Sciences Building, on 25 Jun 2013. For reference, see Transaction No. 2064659","Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Chiroptera, Vespertilionidae, Myotinae","Lasionycteris noctivagans (Le Conte, 1831)","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandria, Virginia, US",-77.0469214,38.8048355,"alexandria, va, usa"
